Mon Apr 21 16:22:04, Info:  Using 1 threads 
Mon Apr 21 16:22:05, Info:  Mesh contains 4096 partitions 
Mon Apr 21 16:22:05, Info:  Min number of elements per partition: 38651 
Mon Apr 21 16:22:05, Info:  Avg number of elements per partition 46654.9 
Mon Apr 21 16:22:05, Info:  Max number of elements per partition 46822 
Mon Apr 21 16:22:05, Info:  Min number of MPI boundaries per partition: 4 
Mon Apr 21 16:22:05, Info:  Avg number of MPI boundaries per partition 13.3765 
Mon Apr 21 16:22:05, Info:  Max number of MPI boundaries per partition 30 
Mon Apr 21 16:22:05, Info:  Min number of MPI boundary faces per partition: 1888 
Mon Apr 21 16:22:05, Info:  Avg number of MPI boundary faces per partition 5104.11 
Mon Apr 21 16:22:05, Info:  Max number of MPI boundary faces per partition 7182 
Mon Apr 21 16:22:05, Info:  printing statistics per partition. 
Mon Apr 21 16:22:05, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
980,46670,21,1112,41594,5076,6572,0,0,0,0
981,46668,12,1112,42786,3882,4935,0,0,0,873
982,46666,12,1067,42432,4234,5495,0,0,0,323
983,46664,9,1067,43306,3358,4392,0,0,0,884
984,46697,15,861,42745,3952,5077,0,0,0,797
985,46661,10,951,43203,3458,4539,0,0,0,987
986,46664,16,922,41652,5012,6498,0,0,0,0
987,46701,14,922,41915,4786,6046,0,0,0,0
988,46676,15,1193,42337,4339,5708,0,0,0,0
989,46642,18,1193,41389,5253,6966,0,0,0,0
990,46641,13,1048,42237,4404,5708,0,0,0,0
991,46742,17,1048,42302,4440,5948,0,0,0,0
992,46664,17,1335,42169,4495,6052,0,0,0,0
993,46740,16,1335,42080,4660,6220,0,0,0,0
994,46669,13,902,42351,4318,5620,0,0,0,0
995,46686,19,1173,41688,4998,6372,0,0,0,0
996,46699,13,1064,42116,4583,5912,0,0,0,0
997,46688,16,895,41856,4832,6174,0,0,0,0
998,46733,19,785,41414,5319,6770,0,0,0,0
999,46677,13,1064,42132,4545,5794,0,0,0,0
1000,46683,16,988,42356,4327,5746,0,0,0,0
1001,46677,16,988,42103,4574,5966,0,0,0,0
1002,46672,14,1006,41981,4691,5998,0,0,0,0
1003,46685,15,1006,42175,4510,5812,0,0,0,0
1004,46682,17,1196,42153,4529,5858,0,0,0,0
1005,46689,15,1196,42298,4391,5746,0,0,0,0
1006,46686,17,976,42314,4372,5608,0,0,0,0
1007,46698,21,975,42042,4656,6030,0,0,0,0
1008,46719,16,973,42001,4718,6092,0,0,0,0
1009,46696,14,973,42138,4558,5876,0,0,0,0
1010,46712,15,1007,42686,4026,5139,0,0,0,651
1011,46689,12,1007,43188,3501,4449,0,0,0,775
1012,46668,8,1052,43000,3668,4678,0,0,0,700
1013,46712,11,956,43123,3589,4683,0,0,0,935
1014,46665,19,1052,41535,5130,6720,0,0,0,0
1015,46697,10,745,43170,3527,4535,0,0,0,1101
1016,46733,14,1208,42056,4677,5954,0,0,0,0
1017,46758,19,1208,41915,4843,6222,0,0,0,0
1018,46682,14,933,42405,4277,5748,0,0,0,0
1019,46684,18,908,42248,4436,5788,0,0,0,0
1020,46696,10,952,42690,4006,5240,0,0,0,510
1021,46690,11,952,42731,3959,5104,0,0,0,468
1022,46692,15,1199,42123,4569,5952,0,0,0,0
1023,46751,14,895,42337,4414,5736,0,0,0,0
1024,46708,19,1076,42104,4604,6030,0,0,0,0
1025,46771,12,1076,42226,4545,5776,0,0,0,0
1026,46732,13,1402,43145,3587,4681,0,0,0,1145
1027,46723,13,1402,42309,4414,5844,0,0,0,0
1028,46725,13,839,42508,4217,5524,0,0,0,0
1029,46721,15,870,42298,4423,5830,0,0,0,0
1030,46724,17,906,42201,4523,5734,0,0,0,0
1031,46724,18,828,42150,4574,5776,0,0,0,0
1032,46671,18,1302,41903,4768,6090,0,0,0,0
1033,46730,16,1302,41806,4924,6170,0,0,0,0
1034,46713,13,1388,42152,4561,5868,0,0,0,0
1035,46693,13,1094,42256,4437,5720,0,0,0,0
1036,46711,19,828,42279,4432,5778,0,0,0,0
1037,46708,19,1051,42067,4641,5980,0,0,0,0
1038,46712,15,1145,42145,4567,5820,0,0,0,0
1039,46721,17,1145,42008,4713,6084,0,0,0,0
1040,46705,14,1004,42381,4324,5666,0,0,0,0
1041,46747,16,1004,42331,4416,5742,0,0,0,0
1042,46737,19,1391,41382,5355,6910,0,0,0,0
1043,46750,19,1056,42106,4644,5912,0,0,0,0
1044,46822,19,598,42341,4481,5708,0,0,0,0
1045,46758,17,1026,42119,4639,6194,0,0,0,0
1046,46740,15,1081,42289,4451,5824,0,0,0,0
1047,46699,18,1391,41880,4819,6318,0,0,0,0
1048,46748,10,993,43156,3592,4652,0,0,0,1036
1049,46777,10,993,42615,4162,5304,0,0,0,324
1050,46708,12,1426,42120,4588,5799,0,0,0,165
1051,46731,13,1426,42805,3926,4992,0,0,0,998
1052,46701,15,835,42203,4498,5835,0,0,0,417
1053,46750,14,818,42257,4493,5745,0,0,0,107
1054,46764,13,1171,42384,4380,5537,0,0,0,363
1055,46723,9,1171,43198,3525,4619,0,0,0,1087
1056,46728,14,1034,42322,4406,5812,0,0,0,0
1057,46733,15,937,42335,4398,5690,0,0,0,0
1058,46701,13,784,42501,4200,5552,0,0,0,0
1059,46720,15,1034,42262,4458,5858,0,0,0,0
1060,46741,13,1043,43083,3658,4765,0,0,0,961
1061,46735,18,937,42320,4415,5744,0,0,0,0
1062,46725,18,833,42364,4361,5668,0,0,0,0
1063,46709,14,1043,42769,3940,5124,0,0,0,956
1064,46700,14,797,41921,4779,6200,0,0,0,0
1065,46739,17,993,42149,4590,5826,0,0,0,0
1066,46715,15,993,42167,4548,5798,0,0,0,0
1067,46724,16,986,42085,4639,5974,0,0,0,0
1068,46775,16,870,42397,4378,5708,0,0,0,0
1069,46722,15,828,42347,4375,5796,0,0,0,0
1070,46697,16,972,42376,4321,5670,0,0,0,0
1071,46690,16,896,41986,4704,6028,0,0,0,0
1072,46721,12,1304,42959,3762,5052,0,0,0,836
1073,46722,11,835,43287,3435,4491,0,0,0,785
1074,46734,14,1007,42201,4533,6038,0,0,0,0
1075,46792,12,1304,42495,4297,5820,0,0,0,0
1076,46721,12,1221,42959,3762,4921,0,0,0,677
1077,46702,12,1221,42359,4343,5602,0,0,0,330
1078,46701,12,965,42504,4197,5251,0,0,0,419
1079,46715,13,965,42953,3762,4879,0,0,0,779
1080,46686,14,1187,42020,4666,5958,0,0,0,0
1081,46701,20,1187,41715,4986,6592,0,0,0,0
1082,46678,15,1223,42245,4433,5874,0,0,0,0
1083,46750,17,1223,41958,4792,6122,0,0,0,0
1084,46734,15,919,42312,4422,5868,0,0,0,0
1085,46724,16,767,42417,4307,5594,0,0,0,0
1086,46732,18,865,42251,4481,5962,0,0,0,0
1087,46722,15,865,42370,4352,5774,0,0,0,0
1088,46689,17,1050,41853,4836,6460,0,0,0,0
1089,46670,14,1050,42450,4220,5488,0,0,0,0
1090,46680,17,948,42210,4470,5724,0,0,0,0
1091,46695,15,948,42319,4376,5768,0,0,0,0
1092,46660,17,1343,41976,4684,6144,0,0,0,0
1093,46682,13,1065,42352,4330,5748,0,0,0,0
1094,46651,16,911,42264,4387,5934,0,0,0,0
1095,46690,19,911,42196,4494,5900,0,0,0,0
1096,46679,11,864,42886,3793,4822,0,0,0,636
1097,46686,11,936,42689,3997,4984,0,0,0,556
1098,46701,13,1183,42522,4179,5238,0,0,0,606
1099,46668,13,1011,42265,4403,5604,0,0,0,0
1100,46706,10,1240,42892,3814,4908,0,0,0,694
1101,46751,16,1240,42457,4294,5701,0,0,0,425
1102,46680,15,1067,42182,4498,5704,0,0,0,164
1103,46708,12,1067,43150,3558,4562,0,0,0,974
1104,46726,17,876,42118,4608,5854,0,0,0,0
1105,46691,14,876,42446,4245,5602,0,0,0,0
1106,46709,12,1020,42211,4498,5742,0,0,0,0
1107,46653,14,1020,42098,4555,5772,0,0,0,0
1108,46695,15,1102,42041,4654,5968,0,0,0,0
1109,46692,16,1143,41722,4970,6540,0,0,0,0
1110,46703,13,1227,41989,4714,6096,0,0,0,0
1111,46713,19,1227,41881,4832,6084,0,0,0,0
1112,46706,10,951,43219,3487,4684,0,0,0,622
1113,46715,10,756,42884,3831,4935,0,0,0,521
1114,46710,15,990,42165,4545,5908,0,0,0,0
1115,46722,16,1143,42374,4348,5846,0,0,0,0
1116,46699,15,1036,41963,4736,6014,0,0,0,0
1117,46756,12,1084,42007,4749,6164,0,0,0,0
1118,46710,8,1296,42640,4070,5199,0,0,0,525
1119,46735,13,1296,42428,4307,5375,0,0,0,555
1120,46693,16,1062,42260,4433,5794,0,0,0,0
1121,46714,16,1062,42230,4484,5812,0,0,0,0
1122,46689,13,1133,42245,4444,5724,0,0,0,0
1123,46683,15,1133,42032,4651,6100,0,0,0,0
1124,46757,16,765,42493,4264,5574,0,0,0,0
1125,46725,18,765,42356,4369,5620,0,0,0,0
1126,46764,14,762,42405,4359,5626,0,0,0,0
1127,46686,15,834,42245,4441,5924,0,0,0,0
1128,46709,12,886,42593,4116,5106,0,0,0,402
1129,46755,11,742,43269,3486,4568,0,0,0,910
1130,46697,8,1101,43061,3636,4699,0,0,0,689
1131,46713,12,1101,42571,4142,5229,0,0,0,579
1132,46691,10,918,42803,3888,4964,0,0,0,610
1133,46661,11,938,42845,3816,4903,0,0,0,457
1134,46668,14,1139,42041,4627,5882,0,0,0,0
1135,46674,8,1139,43293,3381,4307,0,0,0,987
1136,46716,19,1043,42132,4584,5838,0,0,0,0
1137,46695,18,1043,41817,4878,6212,0,0,0,0
1138,46642,20,1213,41635,5007,6538,0,0,0,0
1139,46683,17,1213,42308,4375,5674,0,0,0,0
1140,46723,19,1092,41851,4872,6324,0,0,0,0
1141,46656,15,1092,41982,4674,5990,0,0,0,0
1142,46717,16,994,42377,4340,5804,0,0,0,0
1143,46692,18,994,42201,4491,5750,0,0,0,0
1144,46694,10,1076,43106,3588,4657,0,0,0,823
1145,46705,13,1076,42488,4217,5448,0,0,0,456
1146,46667,14,1131,42114,4553,5802,0,0,0,0
1147,46659,9,1183,43021,3638,4584,0,0,0,1132
1148,46683,14,1026,42430,4253,5623,0,0,0,149
1149,46668,10,1026,43356,3312,4317,0,0,0,1089
1150,40556,12,797,36855,3701,4870,0,0,0,0
1151,46642,13,885,42656,3986,5045,0,0,0,729
1152,46512,13,992,42138,4374,5076,54,2428,0,0
1153,46539,10,1024,42198,4341,4986,89,4377,0,0
1154,46480,11,1120,42492,3988,4588,33,2063,0,0
1155,46536,11,1120,42592,3944,4530,27,2665,0,0
1156,46524,14,986,42238,4286,4898,24,3072,0,0
1157,46531,14,986,42865,3666,4206,14,1934,0,0
1158,46524,15,785,42556,3968,4674,9,1189,0,0
1159,46476,12,721,42966,3510,4066,9,2119,0,0
1160,46691,22,1018,42094,4597,5892,0,0,0,0
1161,46533,13,1069,42902,3631,4216,9,1833,0,0
1162,46690,16,909,41958,4732,5868,0,0,0,0
1163,46640,18,909,42019,4621,5876,0,0,0,0
1164,46697,18,841,42063,4634,5962,0,0,0,0
1165,46682,21,699,41982,4700,5902,0,0,0,0
1166,46689,17,1055,42314,4375,5830,0,0,0,0
1167,46692,22,1055,42040,4652,5970,0,0,0,0
1168,45879,9,628,42782,3097,3676,0,0,2398,0
1169,46641,14,971,42522,4119,5065,0,0,1341,0
1170,46617,24,761,41544,5073,6207,0,0,117,0
1171,46477,9,643,43590,2887,3349,0,0,2889,0
1172,46505,13,1263,42277,4228,4852,65,3599,0,0
1173,46525,11,1263,42730,3795,4318,44,3856,1184,0
1174,46561,14,1272,42454,4107,4660,19,2761,0,0
1175,46586,10,1272,43280,3306,3758,17,2643,1376,0
1176,46516,13,1054,42565,3951,4564,19,2781,0,0
1177,46587,17,1054,41678,4909,5810,28,1556,0,0
1178,46543,12,923,42399,4144,4786,50,3620,0,0
1179,46581,13,923,42199,4382,5034,60,3362,0,0
1180,46626,11,808,43784,2842,3278,0,0,2630,0
1181,46667,17,808,42339,4328,5224,0,0,1238,0
1182,46547,11,843,42327,4220,4838,47,3147,0,0
1183,46650,20,884,41945,4705,5640,0,0,782,0
1184,46678,18,1222,42082,4596,5838,0,0,0,0
1185,46652,9,779,43643,3009,3454,0,0,2412,0
1186,46680,10,744,43513,3167,3703,0,0,2367,0
1187,46675,12,1018,43227,3448,4079,0,0,1799,0
1188,46751,19,1154,41586,5165,6618,0,0,0,0
1189,46674,14,1222,42169,4505,5854,0,0,0,0
1190,46683,16,864,42183,4500,5848,0,0,0,0
1191,46693,14,812,42379,4314,5752,0,0,0,0
1192,46728,16,968,42457,4271,5720,0,0,0,0
1193,46699,18,968,41573,5126,6898,0,0,0,0
1194,46740,17,844,41925,4815,6274,0,0,0,0
1195,46719,18,896,42128,4591,6010,0,0,0,0
1196,46707,15,1186,42023,4684,5960,0,0,0,0
1197,46694,15,1186,42201,4493,5876,0,0,0,0
1198,46691,15,1057,42364,4327,5618,0,0,0,0
1199,46704,18,1057,41606,5098,6518,0,0,0,0
1200,46673,10,753,43493,3180,3726,0,0,2500,0
1201,46683,7,756,43827,2856,3262,0,0,2810,0
1202,46758,16,746,42411,4347,5518,0,0,0,0
1203,46739,11,756,43165,3574,4200,0,0,2384,0
1204,46659,9,831,43281,3378,3919,0,0,2355,0
1205,46741,9,831,43892,2849,3242,0,0,2626,0
1206,46671,17,662,42084,4587,5744,0,0,0,0
1207,46705,10,1018,43356,3349,3996,0,0,2040,0
1208,46704,7,665,43868,2836,3218,0,0,2646,0
1209,46688,9,665,43886,2802,3166,0,0,2756,0
1210,46675,15,1009,42326,4349,5305,0,0,1639,0
1211,46688,21,752,41965,4723,5948,0,0,0,0
1212,46670,16,1009,42117,4553,5646,0,0,712,0
1213,46742,8,745,44221,2521,2866,0,0,2626,0
1214,46698,13,888,42488,4210,5108,0,0,1146,0
1215,46709,8,701,43940,2769,3132,0,0,2750,0
1216,46668,8,879,43903,2765,3183,0,0,2641,0
1217,46670,20,879,42035,4635,5596,0,0,1058,0
1218,46639,23,694,42220,4419,5802,0,0,0,0
1219,46654,8,574,43863,2791,3159,0,0,2419,0
1220,46523,8,752,43514,3009,3477,0,0,2329,0
1221,46495,12,918,42787,3708,4201,8,1002,2473,0
1222,46582,11,918,42706,3876,4462,32,2560,0,0
1223,46618,13,722,42836,3782,4328,39,2635,0,0
1224,46641,8,1001,43649,2992,3401,6,1610,1411,0
1225,46641,10,856,43505,3136,3599,0,0,2607,0
1226,46621,15,671,42856,3765,4567,0,0,1637,0
1227,46634,13,793,43353,3281,3808,3,1547,0,0
1228,46597,10,1160,42806,3791,4281,21,2195,829,0
1229,46589,12,892,42938,3651,4150,17,2609,0,0
1230,46568,9,1160,42953,3615,4114,18,1626,1630,0
1231,46588,13,841,42768,3820,4340,17,2385,0,0
1232,46617,13,977,42419,4198,4872,24,2218,0,0
1233,46692,13,1092,42377,4315,5136,12,1648,0,0
1234,46632,16,1049,42042,4590,5902,0,0,0,0
1235,46679,9,1304,43153,3526,4064,10,1628,0,0
1236,46685,21,903,42162,4523,5668,0,0,0,0
1237,46684,14,903,42186,4498,5940,0,0,0,0
1238,46666,17,1041,42289,4377,5722,0,0,0,0
1239,46658,16,1041,41935,4723,6200,0,0,0,0
1240,46629,14,1027,42677,3952,4668,3,1663,0,0
1241,46612,10,1027,42981,3631,4206,7,2045,0,0
1242,46672,18,841,42109,4563,5570,22,1374,0,0
1243,46638,11,1070,42942,3696,4274,15,2431,0,0
1244,46668,18,1049,42109,4559,6014,0,0,0,0
1245,46652,17,1049,42063,4589,6050,0,0,0,0
1246,46638,9,1070,43107,3531,4010,4,1522,0,0
1247,46727,15,813,42157,4570,5708,1,235,0,0
1248,46673,10,1132,42857,3816,4316,16,3008,0,0
1249,46630,13,1304,42609,4021,4598,16,2118,0,0
1250,46693,18,1069,41544,5149,6346,14,426,0,0
1251,46619,13,1044,42478,4141,4894,38,1388,0,0
1252,46663,16,1292,42045,4618,6174,0,0,0,0
1253,46676,19,1292,42000,4676,6210,0,0,0,0
1254,46628,24,817,41985,4643,5780,0,0,0,0
1255,46644,16,1080,41858,4786,6188,0,0,0,0
1256,46637,16,1119,42356,4281,5570,0,0,0,0
1257,46634,16,1122,42021,4613,5940,0,0,0,0
1258,46642,25,965,42194,4448,5748,0,0,0,0
1259,46670,16,1122,42210,4460,5802,0,0,0,0
1260,46696,21,1374,41816,4880,6532,0,0,0,0
1261,46679,19,1374,41873,4806,6156,0,0,0,0
1262,46633,16,1026,41899,4734,6090,0,0,0,0
1263,46675,14,1008,42351,4324,5642,0,0,0,0
1264,46614,14,1027,42061,4553,5362,24,2734,0,0
1265,46556,11,1027,42946,3610,4128,27,3677,0,0
1266,46606,11,948,43120,3486,3998,8,2598,0,0
1267,46527,10,948,42670,3857,4394,31,2515,0,0
1268,46625,9,1126,42603,4022,4570,28,3458,0,0
1269,46675,30,695,41577,5098,6358,0,0,0,0
1270,46615,11,1126,42575,4040,4642,41,2765,0,0
1271,46554,11,985,42428,4126,4712,34,3276,0,0
1272,46517,11,1107,42621,3896,4402,28,2328,1488,0
1273,46586,17,965,41757,4829,5738,11,2363,0,0
1274,46574,8,1107,43214,3360,3788,17,1821,1766,0
1275,46532,14,879,42173,4359,5130,31,2489,0,0
1276,46545,11,1171,42419,4126,4677,74,3306,1261,0
1277,46623,15,747,43393,3230,3719,0,0,2549,0
1278,45972,10,1171,42736,3236,3748,54,58,2418,0
1279,46527,16,882,41969,4558,5338,17,2235,0,0
1280,46711,14,1259,42220,4491,5774,0,0,0,0
1281,46675,16,1259,42076,4599,5936,0,0,0,0
1282,46719,15,953,42132,4587,5922,0,0,0,0
1283,46696,17,906,42050,4646,6252,0,0,0,0
1284,46695,15,858,42144,4551,5944,0,0,0,0
1285,46717,14,748,42374,4343,5632,0,0,0,0
1286,46707,18,863,42338,4369,5758,0,0,0,0
1287,46726,15,863,42454,4272,5680,0,0,0,0
1288,46702,14,782,42445,4257,5554,0,0,0,0
1289,46682,16,848,42338,4344,5584,0,0,0,0
1290,46719,14,852,42331,4388,5680,0,0,0,0
1291,46684,18,838,41709,4975,6372,0,0,0,0
1292,46725,19,1450,42018,4707,6240,0,0,0,0
1293,46675,15,1450,41756,4919,6394,0,0,0,0
1294,46703,16,886,42227,4476,5758,0,0,0,0
1295,46707,15,1004,42064,4643,6038,0,0,0,0
1296,46650,8,1254,43614,3036,3429,0,0,2721,0
1297,46704,16,1254,42059,4645,5743,0,0,795,0
1298,46696,8,812,44001,2695,3081,0,0,2907,0
1299,46671,15,877,42193,4478,5573,0,0,923,0
1300,46727,15,858,41978,4749,6044,0,0,0,0
1301,46702,13,730,42823,3879,4693,0,0,1357,0
1302,46700,9,586,43886,2814,3181,0,0,2801,0
1303,46684,9,546,43854,2830,3238,0,0,2458,0
1304,46690,14,994,42352,4338,5226,0,0,1116,0
1305,46696,18,798,42174,4522,5904,0,0,0,0
1306,46654,11,794,43594,3060,3614,0,0,2258,0
1307,46015,7,994,43014,3001,3442,0,0,2670,0
1308,46744,14,894,42543,4201,5096,0,0,1294,0
1309,46687,8,886,43956,2731,3088,0,0,2648,0
1310,46718,12,785,43347,3371,3978,0,0,2092,0
1311,46694,8,785,44000,2694,3048,0,0,2718,0
1312,46713,16,1015,42353,4360,5834,0,0,0,0
1313,46706,13,955,42264,4442,5790,0,0,0,0
1314,46729,14,1093,41913,4816,6056,0,0,0,0
1315,46724,15,849,42206,4518,5926,0,0,0,0
1316,46701,14,961,42025,4676,5998,0,0,0,0
1317,46781,17,961,42299,4482,5850,0,0,0,0
1318,46715,16,1084,42064,4651,6090,0,0,0,0
1319,46733,15,1084,42259,4474,5866,0,0,0,0
1320,46712,14,1037,42458,4254,5590,0,0,0,0
1321,46696,17,1037,41793,4903,6396,0,0,0,0
1322,46692,16,1256,41886,4806,6216,0,0,0,0
1323,46745,14,1256,42056,4689,6070,0,0,0,0
1324,46708,14,1053,42412,4296,5476,0,0,0,0
1325,46709,14,1053,42306,4403,5802,0,0,0,0
1326,46696,14,984,42187,4509,5890,0,0,0,0
1327,46719,19,1070,41399,5320,6856,0,0,0,0
1328,46740,11,1358,42695,4045,5228,0,0,0,766
1329,46712,18,1050,41295,5417,7052,0,0,0,0
1330,46723,13,954,42239,4484,5594,0,0,0,324
1331,46706,11,904,42593,4113,5312,0,0,0,346
1332,46733,13,1211,42390,4343,5709,0,0,0,323
1333,46755,13,1019,42788,3967,5120,0,0,0,770
1334,46706,19,968,42090,4616,6096,0,0,0,0
1335,46744,16,873,42300,4444,5718,0,0,0,0
1336,46713,17,932,42425,4288,5612,0,0,0,0
1337,46786,15,968,42274,4512,5898,0,0,0,0
1338,46706,21,954,41791,4915,6290,0,0,0,0
1339,46748,14,1358,42391,4357,5715,0,0,0,439
1340,46727,12,1236,43251,3476,4546,0,0,0,1322
1341,46765,12,1236,41812,4953,6360,0,0,0,144
1342,46710,11,1489,42679,4031,5125,0,0,0,615
1343,46741,15,1489,42189,4552,5867,0,0,0,505
1344,46760,15,922,42451,4309,5622,0,0,0,0
1345,46702,12,895,42495,4207,5485,0,0,0,729
1346,46727,16,1199,42015,4712,6116,0,0,0,0
1347,46712,15,663,42602,4110,5440,0,0,0,0
1348,46719,12,1433,42392,4327,5565,0,0,0,581
1349,46730,8,1361,42932,3798,4885,0,0,0,713
1350,46729,19,979,42444,4285,5856,0,0,0,0
1351,46716,13,1433,42306,4410,5577,0,0,0,439
1352,46716,11,789,43296,3420,4503,0,0,0,1013
1353,46708,14,1031,42018,4690,6144,0,0,0,0
1354,46744,8,938,43143,3601,4651,0,0,0,809
1355,46724,11,1031,42804,3920,5117,0,0,0,633
1356,46729,16,1124,42196,4533,5860,0,0,0,0
1357,46709,16,1124,41630,5079,6554,0,0,0,0
1358,46731,13,1143,42492,4239,5441,0,0,0,311
1359,46718,13,1143,42433,4285,5581,0,0,0,485
1360,46729,11,1206,42962,3767,4698,0,0,0,994
1361,46691,10,1206,42391,4300,5351,0,0,0,389
1362,46706,9,865,43007,3699,4627,0,0,0,841
1363,46718,12,955,42711,4007,5170,0,0,0,442
1364,46719,17,922,42194,4525,5846,0,0,0,0
1365,46746,12,815,42771,3975,4955,0,0,0,453
1366,46702,16,841,42234,4468,5794,0,0,0,0
1367,46696,17,1066,42209,4487,5814,0,0,0,0
1368,46757,11,783,43132,3625,4559,0,0,0,897
1369,46728,16,783,42046,4682,6062,0,0,0,0
1370,46679,12,1139,42119,4560,5932,0,0,0,0
1371,46724,8,1139,43371,3353,4364,0,0,0,1116
1372,46736,15,755,42370,4366,5732,0,0,0,0
1373,46715,16,1066,42274,4441,5850,0,0,0,0
1374,46719,14,941,42491,4228,5636,0,0,0,0
1375,46722,14,943,42320,4402,5912,0,0,0,0
1376,46697,14,1189,42370,4327,5570,0,0,0,0
1377,46710,17,1189,41784,4926,6454,0,0,0,0
1378,46693,17,877,42190,4503,5798,0,0,0,0
1379,46695,16,814,42135,4560,5872,0,0,0,0
1380,46661,12,1028,43115,3546,4203,0,0,1959,0
1381,46641,13,1028,43440,3201,3729,0,0,2465,0
1382,46687,9,719,43832,2855,3277,0,0,2477,0
1383,46665,10,719,43452,3213,3639,0,0,2697,0
1384,46701,14,982,41940,4761,6068,0,0,0,0
1385,46687,18,828,42098,4589,5936,0,0,0,0
1386,46702,17,1071,42230,4472,5876,0,0,0,0
1387,46696,14,1071,42195,4501,5988,0,0,0,0
1388,46689,18,836,42116,4573,5934,0,0,0,0
1389,46681,15,869,42191,4490,5818,0,0,0,0
1390,46672,16,1085,41995,4677,5986,0,0,0,0
1391,46676,16,1085,41871,4805,6020,0,0,0,0
1392,46720,16,1504,41542,5178,6550,0,0,0,0
1393,46706,14,1148,42205,4501,5788,0,0,0,0
1394,46723,18,659,42494,4229,5528,0,0,0,0
1395,46736,17,1504,42056,4680,6192,0,0,0,0
1396,46698,15,852,42191,4507,5848,0,0,0,0
1397,46737,14,1172,42178,4559,5910,0,0,0,0
1398,46728,17,878,42402,4326,5618,0,0,0,0
1399,46720,16,842,42329,4391,5682,0,0,0,0
1400,46695,19,1157,41714,4981,6236,0,0,0,0
1401,46692,17,1157,41618,5074,6520,0,0,0,0
1402,46708,15,1148,42121,4587,5984,0,0,0,0
1403,46647,15,816,41974,4673,5874,0,0,0,0
1404,46713,16,1172,42290,4423,5862,0,0,0,0
1405,46689,16,1143,42123,4566,5970,0,0,0,0
1406,46693,14,947,42177,4516,5628,0,0,0,0
1407,46730,18,1143,41418,5312,6808,0,0,0,0
1408,46636,10,800,43797,2839,3245,0,0,2651,0
1409,46679,16,690,42871,3808,4572,0,0,1674,0
1410,46696,11,794,43328,3368,3914,0,0,2184,0
1411,46649,8,800,43590,3059,3445,0,0,2641,0
1412,46671,8,556,44059,2612,2936,0,0,2822,0
1413,46695,21,1157,41766,4929,6368,0,0,0,0
1414,46659,15,1157,42318,4341,5556,0,0,0,0
1415,46687,9,610,44064,2623,3010,0,0,2590,0
1416,46647,9,653,43615,3032,3483,0,0,2617,0
1417,46711,12,653,43274,3437,4047,0,0,1925,0
1418,46673,16,1217,42169,4504,5734,0,0,0,0
1419,46718,19,1217,42162,4556,6000,0,0,0,0
1420,46674,13,845,42300,4374,5634,0,0,0,0
1421,46700,14,1061,42239,4461,5890,0,0,0,0
1422,46688,19,758,42204,4484,5842,0,0,0,0
1423,46666,17,847,41863,4803,6166,0,0,0,0
1424,46711,17,918,42127,4584,5952,0,0,0,0
1425,46641,16,1061,42125,4516,5748,0,0,0,0
1426,46649,13,918,42170,4479,5786,0,0,0,0
1427,46691,17,916,42196,4495,5756,0,0,0,0
1428,46673,18,1061,41940,4733,6272,0,0,0,0
1429,46704,12,800,42456,4248,5516,0,0,0,0
1430,46661,16,803,42326,4335,5698,0,0,0,0
1431,46690,14,924,42328,4362,5674,0,0,0,0
1432,46609,11,821,43391,3218,3729,0,0,2017,0
1433,46598,9,836,43873,2725,3117,0,0,3047,0
1434,46577,19,1201,41634,4943,6140,0,0,478,0
1435,46662,17,1201,41975,4687,5892,0,0,0,0
1436,46655,10,802,43452,3203,3763,0,0,2111,0
1437,46617,9,821,43733,2884,3289,0,0,2429,0
1438,46705,19,936,42331,4374,5686,0,0,0,0
1439,46645,17,1010,41989,4656,6030,0,0,0,0
1440,46692,8,977,43731,2961,3398,0,0,2710,0
1441,46629,12,977,42733,3896,4591,0,0,2037,0
1442,46644,14,912,42090,4554,5788,0,0,0,0
1443,46672,11,655,43676,2996,3466,0,0,2492,0
1444,46721,18,879,42027,4694,6082,0,0,0,0
1445,46638,17,765,42175,4463,5543,0,0,655,0
1446,46659,11,650,43994,2665,3006,0,0,2274,0
1447,46618,8,765,43969,2649,3013,0,0,2451,0
1448,46170,9,1111,43097,3073,3513,0,0,2519,0
1449,46218,11,1111,42765,3453,4017,0,0,2477,0
1450,46609,6,940,43956,2653,2982,0,0,2869,51
1451,46617,13,940,42543,4074,5089,0,0,275,738
1452,46688,15,824,41898,4790,6168,0,0,0,0
1453,46662,11,922,42879,3783,4811,0,0,0,1011
1454,46654,13,1124,42298,4356,5774,0,0,0,0
1455,46640,15,1124,41960,4680,6058,0,0,0,0
1456,46619,15,932,42225,4394,5646,0,0,0,0
1457,46601,17,932,42095,4506,5994,0,0,0,0
1458,46643,17,1061,41907,4736,6044,0,0,0,0
1459,46561,20,880,41839,4722,6092,0,0,0,0
1460,46644,12,1008,42555,4089,5444,0,0,0,452
1461,46630,14,1097,42122,4508,5812,0,0,0,732
1462,46598,11,1097,42718,3880,5036,0,0,0,608
